timepoint,well,condition,condition_tag,Mg++ [mM],T7RNAP [ng/uL],ribosome [uM],DNA [nM],energy_mix,protein_mix,fluorescence [AU],background_fluorescence [AU],background_subtracted_fluorescence [AU],row,column
53,A:3,exp,exp,6,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1354446,1557018.75,-202572.75,A,3
53,A:5,exp,exp,8,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1381125,1557018.75,-175893.75,A,5
53,A:7,exp,exp,10,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,3580814,1557018.75,2023795.25,A,7
53,A:9,exp,exp,12,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1377101,1557018.75,-179917.75,A,9
53,A:11,exp,exp,14,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,11580113,1557018.75,10023094.25,A,11
53,A:13,exp,exp,16,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,10237386,1557018.75,8680367.25,A,13
53,A:15,exp,exp,18,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1372105,1557018.75,-184913.75,A,15
53,A:17,exp,exp,20,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1393136,1557018.75,-163882.75,A,17
53,A:19,exp,exp,22,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1369751,1557018.75,-187267.75,A,19
53,A:21,exp,exp,24,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1346800,1557018.75,-210218.75,A,21
53,A:23,exp,exp,26,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1318913,1557018.75,-238105.75,A,23
53,B:24,NEB (-),control,,,,0,NEB SolA,NEB SolB,66983033,1557018.75,65426014.25,B,24
53,B:18,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,4435318,1557018.75,2878299.25,B,18
53,B:12,H2O,control,,,,0,H2O,H2O,1487797,1557018.75,-69221.75,B,12
53,B:6,NEB (+),control,,,,35,NEB SolA,NEB SolB,95398236,1557018.75,93841217.25,B,6
53,C:1,exp,exp,4,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1387372,1557018.75,-169646.75,C,1
53,C:3,exp,exp,6,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1398091,1557018.75,-158927.75,C,3
53,C:5,exp,exp,8,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1380013,1557018.75,-177005.75,C,5
53,C:7,exp,exp,10,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,4935521,1557018.75,3378502.25,C,7
53,C:9,exp,exp,12,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1390129,1557018.75,-166889.75,C,9
53,C:11,exp,exp,14,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,14468229,1557018.75,12911210.25,C,11
53,C:13,exp,exp,16,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,15179304,1557018.75,13622285.25,C,13
53,C:15,exp,exp,18,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1425979,1557018.75,-131039.75,C,15
53,C:17,exp,exp,20,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1398430,1557018.75,-158588.75,C,17
53,C:19,exp,exp,22,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1450502,1557018.75,-106516.75,C,19
53,C:21,exp,exp,24,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1493457,1557018.75,-63561.75,C,21
53,C:23,exp,exp,26,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1394993,1557018.75,-162025.75,C,23
53,E:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1422232,1557018.75,-134786.75,E,1
53,E:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1456059,1557018.75,-100959.75,E,3
53,E:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1835085,1557018.75,278066.25,E,5
53,E:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,13718674,1557018.75,12161655.25,E,7
53,E:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1533847,1557018.75,-23171.75,E,9
53,E:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,19048168,1557018.75,17491149.25,E,11
53,E:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,14454676,1557018.75,12897657.25,E,13
53,E:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1502493,1557018.75,-54525.75,E,15
53,E:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1464460,1557018.75,-92558.75,E,17
53,E:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1439403,1557018.75,-117615.75,E,19
53,E:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1435950,1557018.75,-121068.75,E,21
53,E:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1318041,1557018.75,-238977.75,E,23
53,F:24,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,2285382,1557018.75,728363.25,F,24
53,F:18,H2O,control,,,,0,H2O,H2O,1577089,1557018.75,20070.25,F,18
53,F:12,NEB (+),control,,,,35,NEB SolA,NEB SolB,94417712,1557018.75,92860693.25,F,12
53,F:6,NEB (-),control,,,,0,NEB SolA,NEB SolB,1537668,1557018.75,-19350.75,F,6
53,G:1,exp,exp,4,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1567286,1557018.75,10267.25,G,1
53,G:3,exp,exp,6,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1485908,1557018.75,-71110.75,G,3
53,G:5,exp,exp,8,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1625074,1557018.75,68055.25,G,5
53,G:7,exp,exp,10,15,1.8,35,b.next eng mix,b.next prot mix 03-1,6212943,1557018.75,4655924.25,G,7
53,G:9,exp,exp,12,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1440185,1557018.75,-116833.75,G,9
53,G:11,exp,exp,14,15,1.8,35,b.next eng mix,b.next prot mix 03-1,17823932,1557018.75,16266913.25,G,11
53,G:13,exp,exp,16,15,1.8,35,b.next eng mix,b.next prot mix 03-1,15296677,1557018.75,13739658.25,G,13
53,G:15,exp,exp,18,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1475133,1557018.75,-81885.75,G,15
53,G:17,exp,exp,20,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1650080,1557018.75,93061.25,G,17
53,G:19,exp,exp,22,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1479180,1557018.75,-77838.75,G,19
53,G:21,exp,exp,24,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1597333,1557018.75,40314.25,G,21
53,G:23,exp,exp,26,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1395997,1557018.75,-161021.75,G,23
53,I:1,exp,exp,4,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1548108,1557018.75,-8910.75,I,1
53,I:3,exp,exp,6,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1500658,1557018.75,-56360.75,I,3
53,I:5,exp,exp,8,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1928244,1557018.75,371225.25,I,5
53,I:7,exp,exp,10,10,0.9,35,b.next eng mix,b.next prot mix 03-1,7479209,1557018.75,5922190.25,I,7
53,I:9,exp,exp,12,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1534194,1557018.75,-22824.75,I,9
53,I:11,exp,exp,14,10,0.9,35,b.next eng mix,b.next prot mix 03-1,12712691,1557018.75,11155672.25,I,11
53,I:13,exp,exp,16,10,0.9,35,b.next eng mix,b.next prot mix 03-1,8685193,1557018.75,7128174.25,I,13
53,I:15,exp,exp,18,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1599271,1557018.75,42252.25,I,15
53,I:17,exp,exp,20,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1537651,1557018.75,-19367.75,I,17
53,I:19,exp,exp,22,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1501017,1557018.75,-56001.75,I,19
53,I:21,exp,exp,24,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1453600,1557018.75,-103418.75,I,21
53,I:23,exp,exp,26,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1585284,1557018.75,28265.25,I,23
53,J:24,H2O,control,,,,0,H2O,H2O,1466690,1557018.75,-90328.75,J,24
53,J:18,NEB (+),control,,,,35,NEB SolA,NEB SolB,94275482,1557018.75,92718463.25,J,18
53,J:12,NEB (-),control,,,,0,NEB SolA,NEB SolB,1804265,1557018.75,247246.25,J,12
53,J:6,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,5533906,1557018.75,3976887.25,J,6
53,K:1,exp,exp,4,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1440803,1557018.75,-116215.75,K,1
53,K:3,exp,exp,6,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1578596,1557018.75,21577.25,K,3
53,K:5,exp,exp,8,10,1.26,35,b.next eng mix,b.next prot mix 03-1,4884555,1557018.75,3327536.25,K,5
53,K:7,exp,exp,10,10,1.26,35,b.next eng mix,b.next prot mix 03-1,21319932,1557018.75,19762913.25,K,7
53,K:9,exp,exp,12,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1732738,1557018.75,175719.25,K,9
53,K:11,exp,exp,14,10,1.26,35,b.next eng mix,b.next prot mix 03-1,17730644,1557018.75,16173625.25,K,11
53,K:13,exp,exp,16,10,1.26,35,b.next eng mix,b.next prot mix 03-1,15219189,1557018.75,13662170.25,K,13
53,K:15,exp,exp,18,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1714676,1557018.75,157657.25,K,15
53,K:17,exp,exp,20,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1644786,1557018.75,87767.25,K,17
53,K:19,exp,exp,22,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1627095,1557018.75,70076.25,K,19
53,K:21,exp,exp,24,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1528717,1557018.75,-28301.75,K,21
53,K:23,exp,exp,26,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1492980,1557018.75,-64038.75,K,23
53,M:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1429037,1557018.75,-127981.75,M,1
53,M:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1518692,1557018.75,-38326.75,M,3
53,M:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,2631798,1557018.75,1074779.25,M,5
53,M:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,16270542,1557018.75,14713523.25,M,7
53,M:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1531725,1557018.75,-25293.75,M,9
53,M:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,18078220,1557018.75,16521201.25,M,11
53,M:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,13524988,1557018.75,11967969.25,M,13
53,M:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1495464,1557018.75,-61554.75,M,15
53,M:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,6069797,1557018.75,4512778.25,M,17
53,M:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,11688262,1557018.75,10131243.25,M,19
53,M:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,2976555,1557018.75,1419536.25,M,21
53,M:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1500680,1557018.75,-56338.75,M,23
53,N:24,NEB (+),control,,,,35,NEB SolA,NEB SolB,87932348,1557018.75,86375329.25,N,24
53,N:18,NEB (-),control,,,,0,NEB SolA,NEB SolB,9411999,1557018.75,7854980.25,N,18
53,N:12,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,6672592,1557018.75,5115573.25,N,12
53,N:6,H2O,control,,,,0,H2O,H2O,1696499,1557018.75,139480.25,N,6
53,O:1,exp,exp,4,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1349233,1557018.75,-207785.75,O,1
53,O:3,exp,exp,6,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1475583,1557018.75,-81435.75,O,3
53,O:5,exp,exp,8,10,2.16,35,b.next eng mix,b.next prot mix 03-1,3251580,1557018.75,1694561.25,O,5
53,O:7,exp,exp,10,10,2.16,35,b.next eng mix,b.next prot mix 03-1,15965418,1557018.75,14408399.25,O,7
53,O:9,exp,exp,12,10,2.16,35,b.next eng mix,b.next prot mix 03-1,17202475,1557018.75,15645456.25,O,9
53,O:11,exp,exp,14,10,2.16,35,b.next eng mix,b.next prot mix 03-1,17371784,1557018.75,15814765.25,O,11
53,O:13,exp,exp,16,10,2.16,35,b.next eng mix,b.next prot mix 03-1,8112185,1557018.75,6555166.25,O,13
53,O:15,exp,exp,18,10,2.16,35,b.next eng mix,b.next prot mix 03-1,7477166,1557018.75,5920147.25,O,15
53,O:17,exp,exp,20,10,2.16,35,b.next eng mix,b.next prot mix 03-1,9189656,1557018.75,7632637.25,O,17
53,O:19,exp,exp,22,10,2.16,35,b.next eng mix,b.next prot mix 03-1,12934322,1557018.75,11377303.25,O,19
53,O:21,exp,exp,24,10,2.16,35,b.next eng mix,b.next prot mix 03-1,3618846,1557018.75,2061827.25,O,21
53,O:23,exp,exp,26,10,2.16,35,b.next eng mix,b.next prot mix 03-1,2253412,1557018.75,696393.25,O,23
54,A:1,exp,exp,4,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1348727,1558466.75,-209739.75,A,1
54,A:3,exp,exp,6,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1355140,1558466.75,-203326.75,A,3
54,A:5,exp,exp,8,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1379220,1558466.75,-179246.75,A,5
54,A:7,exp,exp,10,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,3586891,1558466.75,2028424.25,A,7
54,A:9,exp,exp,12,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1375218,1558466.75,-183248.75,A,9
54,A:11,exp,exp,14,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,11618031,1558466.75,10059564.25,A,11
54,A:13,exp,exp,16,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,10302600,1558466.75,8744133.25,A,13
54,A:15,exp,exp,18,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1371468,1558466.75,-186998.75,A,15
54,A:17,exp,exp,20,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1395067,1558466.75,-163399.75,A,17
54,A:19,exp,exp,22,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1373642,1558466.75,-184824.75,A,19
54,A:21,exp,exp,24,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1347753,1558466.75,-210713.75,A,21
54,A:23,exp,exp,26,2.5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1318477,1558466.75,-239989.75,A,23
54,B:24,NEB (-),control,,,,0,NEB SolA,NEB SolB,67124060,1558466.75,65565593.25,B,24
54,B:18,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,4453758,1558466.75,2895291.25,B,18
54,B:12,H2O,control,,,,0,H2O,H2O,1490502,1558466.75,-67964.75,B,12
54,B:6,NEB (+),control,,,,35,NEB SolA,NEB SolB,96103231,1558466.75,94544764.25,B,6
54,C:1,exp,exp,4,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1387437,1558466.75,-171029.75,C,1
54,C:3,exp,exp,6,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1399253,1558466.75,-159213.75,C,3
54,C:5,exp,exp,8,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1379526,1558466.75,-178940.75,C,5
54,C:7,exp,exp,10,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,4942173,1558466.75,3383706.25,C,7
54,C:9,exp,exp,12,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1390221,1558466.75,-168245.75,C,9
54,C:11,exp,exp,14,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,14510742,1558466.75,12952275.25,C,11
54,C:13,exp,exp,16,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,15249012,1558466.75,13690545.25,C,13
54,C:15,exp,exp,18,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1428029,1558466.75,-130437.75,C,15
54,C:17,exp,exp,20,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1395799,1558466.75,-162667.75,C,17
54,C:19,exp,exp,22,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1442420,1558466.75,-116046.75,C,19
54,C:21,exp,exp,24,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1487867,1558466.75,-70599.75,C,21
54,C:23,exp,exp,26,5,1.8,35,b.next eng mix,b.next prot mix dT7RNAP 03-1,1398635,1558466.75,-159831.75,C,23
54,E:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1426915,1558466.75,-131551.75,E,1
54,E:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1460304,1558466.75,-98162.75,E,3
54,E:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1831744,1558466.75,273277.25,E,5
54,E:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,13759062,1558466.75,12200595.25,E,7
54,E:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1537321,1558466.75,-21145.75,E,9
54,E:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,19091886,1558466.75,17533419.25,E,11
54,E:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,14399399,1558466.75,12840932.25,E,13
54,E:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1496431,1558466.75,-62035.75,E,15
54,E:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1449575,1558466.75,-108891.75,E,17
54,E:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1422793,1558466.75,-135673.75,E,19
54,E:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1425498,1558466.75,-132968.75,E,21
54,E:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1312500,1558466.75,-245966.75,E,23
54,F:24,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,2287540,1558466.75,729073.25,F,24
54,F:18,H2O,control,,,,0,H2O,H2O,1571228,1558466.75,12761.25,F,18
54,F:12,NEB (+),control,,,,35,NEB SolA,NEB SolB,94444754,1558466.75,92886287.25,F,12
54,F:6,NEB (-),control,,,,0,NEB SolA,NEB SolB,1531512,1558466.75,-26954.75,F,6
54,G:1,exp,exp,4,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1572873,1558466.75,14406.25,G,1
54,G:3,exp,exp,6,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1478463,1558466.75,-80003.75,G,3
54,G:5,exp,exp,8,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1624837,1558466.75,66370.25,G,5
54,G:7,exp,exp,10,15,1.8,35,b.next eng mix,b.next prot mix 03-1,6220233,1558466.75,4661766.25,G,7
54,G:9,exp,exp,12,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1439053,1558466.75,-119413.75,G,9
54,G:11,exp,exp,14,15,1.8,35,b.next eng mix,b.next prot mix 03-1,17890482,1558466.75,16332015.25,G,11
54,G:13,exp,exp,16,15,1.8,35,b.next eng mix,b.next prot mix 03-1,15098285,1558466.75,13539818.25,G,13
54,G:15,exp,exp,18,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1478225,1558466.75,-80241.75,G,15
54,G:17,exp,exp,20,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1628707,1558466.75,70240.25,G,17
54,G:19,exp,exp,22,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1473163,1558466.75,-85303.75,G,19
54,G:21,exp,exp,24,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1581262,1558466.75,22795.25,G,21
54,G:23,exp,exp,26,15,1.8,35,b.next eng mix,b.next prot mix 03-1,1395849,1558466.75,-162617.75,G,23
54,I:1,exp,exp,4,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1526829,1558466.75,-31637.75,I,1
54,I:3,exp,exp,6,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1495100,1558466.75,-63366.75,I,3
54,I:5,exp,exp,8,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1929495,1558466.75,371028.25,I,5
54,I:7,exp,exp,10,10,0.9,35,b.next eng mix,b.next prot mix 03-1,7478323,1558466.75,5919856.25,I,7
54,I:9,exp,exp,12,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1532782,1558466.75,-25684.75,I,9
54,I:11,exp,exp,14,10,0.9,35,b.next eng mix,b.next prot mix 03-1,12748700,1558466.75,11190233.25,I,11
54,I:13,exp,exp,16,10,0.9,35,b.next eng mix,b.next prot mix 03-1,8721139,1558466.75,7162672.25,I,13
54,I:15,exp,exp,18,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1611219,1558466.75,52752.25,I,15
54,I:17,exp,exp,20,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1520861,1558466.75,-37605.75,I,17
54,I:19,exp,exp,22,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1491928,1558466.75,-66538.75,I,19
54,I:21,exp,exp,24,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1445783,1558466.75,-112683.75,I,21
54,I:23,exp,exp,26,10,0.9,35,b.next eng mix,b.next prot mix 03-1,1572742,1558466.75,14275.25,I,23
54,J:24,H2O,control,,,,0,H2O,H2O,1456920,1558466.75,-101546.75,J,24
54,J:18,NEB (+),control,,,,35,NEB SolA,NEB SolB,95188389,1558466.75,93629922.25,J,18
54,J:12,NEB (-),control,,,,0,NEB SolA,NEB SolB,1788550,1558466.75,230083.25,J,12
54,J:6,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,5555433,1558466.75,3996966.25,J,6
54,K:1,exp,exp,4,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1439731,1558466.75,-118735.75,K,1
54,K:3,exp,exp,6,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1573882,1558466.75,15415.25,K,3
54,K:5,exp,exp,8,10,1.26,35,b.next eng mix,b.next prot mix 03-1,4848450,1558466.75,3289983.25,K,5
54,K:7,exp,exp,10,10,1.26,35,b.next eng mix,b.next prot mix 03-1,21344391,1558466.75,19785924.25,K,7
54,K:9,exp,exp,12,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1714065,1558466.75,155598.25,K,9
54,K:11,exp,exp,14,10,1.26,35,b.next eng mix,b.next prot mix 03-1,17783221,1558466.75,16224754.25,K,11
54,K:13,exp,exp,16,10,1.26,35,b.next eng mix,b.next prot mix 03-1,15268313,1558466.75,13709846.25,K,13
54,K:15,exp,exp,18,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1714463,1558466.75,155996.25,K,15
54,K:17,exp,exp,20,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1631896,1558466.75,73429.25,K,17
54,K:19,exp,exp,22,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1641212,1558466.75,82745.25,K,19
54,K:21,exp,exp,24,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1522253,1558466.75,-36213.75,K,21
54,K:23,exp,exp,26,10,1.26,35,b.next eng mix,b.next prot mix 03-1,1500322,1558466.75,-58144.75,K,23
54,M:1,exp,exp,4,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1435047,1558466.75,-123419.75,M,1
54,M:3,exp,exp,6,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1522987,1558466.75,-35479.75,M,3
54,M:5,exp,exp,8,10,1.8,35,b.next eng mix,b.next prot mix 03-1,2643157,1558466.75,1084690.25,M,5
54,M:7,exp,exp,10,10,1.8,35,b.next eng mix,b.next prot mix 03-1,16266449,1558466.75,14707982.25,M,7
54,M:9,exp,exp,12,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1531727,1558466.75,-26739.75,M,9
54,M:11,exp,exp,14,10,1.8,35,b.next eng mix,b.next prot mix 03-1,18114681,1558466.75,16556214.25,M,11
54,M:13,exp,exp,16,10,1.8,35,b.next eng mix,b.next prot mix 03-1,13558590,1558466.75,12000123.25,M,13
54,M:15,exp,exp,18,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1494535,1558466.75,-63931.75,M,15
54,M:17,exp,exp,20,10,1.8,35,b.next eng mix,b.next prot mix 03-1,6100342,1558466.75,4541875.25,M,17
54,M:19,exp,exp,22,10,1.8,35,b.next eng mix,b.next prot mix 03-1,11714061,1558466.75,10155594.25,M,19
54,M:21,exp,exp,24,10,1.8,35,b.next eng mix,b.next prot mix 03-1,3008937,1558466.75,1450470.25,M,21
54,M:23,exp,exp,26,10,1.8,35,b.next eng mix,b.next prot mix 03-1,1501004,1558466.75,-57462.75,M,23
54,N:24,NEB (+),control,,,,35,NEB SolA,NEB SolB,87561344,1558466.75,86002877.25,N,24
54,N:18,NEB (-),control,,,,0,NEB SolA,NEB SolB,9477693,1558466.75,7919226.25,N,18
54,N:12,ProtMix Control,control,,,,35,b.next eng mix,NEB SolB,6712392,1558466.75,5153925.25,N,12
54,N:6,H2O,control,,,,0,H2O,H2O,1715217,1558466.75,156750.25,N,6
54,O:1,exp,exp,4,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1350903,1558466.75,-207563.75,O,1
54,O:3,exp,exp,6,10,2.16,35,b.next eng mix,b.next prot mix 03-1,1470923,1558466.75,-87543.75,O,3
54,O:5,exp,exp,8,10,2.16,35,b.next eng mix,b.next prot mix 03-1,3261186,1558466.75,1702719.25,O,5
54,O:7,exp,exp,10,10,2.16,35,b.next eng mix,b.next prot mix 03-1,15981730,1558466.75,14423263.25,O,7
54,O:9,exp,exp,12,10,2.16,35,b.next eng mix,b.next prot mix 03-1,17254231,1558466.75,15695764.25,O,9
54,O:11,exp,exp,14,10,2.16,35,b.next eng mix,b.next prot mix 03-1,17418466,1558466.75,15859999.25,O,11
54,O:13,exp,exp,16,10,2.16,35,b.next eng mix,b.next prot mix 03-1,8137551,1558466.75,6579084.25,O,13
54,O:15,exp,exp,18,10,2.16,35,b.next eng mix,b.next prot mix 03-1,7473624,1558466.75,5915157.25,O,15
54,O:17,exp,exp,20,10,2.16,35,b.next eng mix,b.next prot mix 03-1,9187341,1558466.75,7628874.25,O,17
54,O:19,exp,exp,22,10,2.16,35,b.next eng mix,b.next prot mix 03-1,13004551,1558466.75,11446084.25,O,19
54,O:21,exp,exp,24,10,2.16,35,b.next eng mix,b.next prot mix 03-1,3656223,1558466.75,2097756.25,O,21
54,O:23,exp,exp,26,10,2.16,35,b.next eng mix,b.next prot mix 03-1,2266863,1558466.75,708396.25,O,23
